BGC	Product	BiG_SCAPE
Pame_bac_bin235	arylpolyene	Others
Pame_bac_bin236	hydrogen-cyanide	Others
Pame_bac_bin236	arylpolyene	Others
Pame_bac_bin237	hydrogen-cyanide	Others
Pame_bac_bin237	arylpolyene	Others
Pame_bac_bin238	arylpolyene	Others
Pame_bac_bin240	arylpolyene	Others
Pame_bac_bin240	resorcinol.arylpolyene	Others
Pame_bac_bin241	hglE-KS.T1PKS	PKSother
Pame_bac_bin243	arylpolyene	Others
Pame_bac_bin243	hglE-KS	PKSother
Pame_bac_bin245	phosphonate	Others
Pame_bac_bin245	resorcinol.arylpolyene	Others
Pame_bac_bin247	arylpolyene	Others
Pame_bac_bin248	resorcinol.arylpolyene	Others
Pame_bac_bin250	arylpolyene	Others
Pame_bac_bin250	ranthipeptide	RiPPs
Pame_bac_bin250	T1PKS	PKSI
Pame_bac_bin251	RRE-containing	RiPPs
Pame_bac_bin255	RiPP-like	RiPPs
Pame_bac_bin258	RRE-containing	RiPPs
Pame_bac_bin258	arylpolyene	Others
Pame_bac_bin259	cyclic-lactone-autoinducer	RiPPs
Pame_bac_bin260	arylpolyene	Others
Pame_bac_bin260	RRE-containing	RiPPs
Pame_bac_bin260	arylpolyene	Others
Pame_bac_bin260	arylpolyene	Others
Pame_bac_bin261	arylpolyene	Others
Pame_bac_bin262	arylpolyene.lanthipeptide-class-i.ranthipeptide	Others
Pame_bac_bin263	arylpolyene	Others
Pame_bac_bin264	arylpolyene	Others
Pame_bac_bin267	arylpolyene	Others
Pame_bac_bin271	RiPP-like	RiPPs
Pame_bac_bin271	RiPP-like	RiPPs
Pame_bac_bin272	terpene	Terpene
Pame_bac_bin272	hglE-KS.T1PKS.oligosaccharide	Others
Pame_bac_bin272	RRE-containing	RiPPs
Pame_bac_bin272	arylpolyene	Others
Pame_bac_bin273	phosphonate	Others
Pame_bac_bin273	RRE-containing	RiPPs
Pame_bac_bin273	arylpolyene	Others
Pame_bac_bin273	terpene	Terpene
Pame_bac_bin274	arylpolyene	Others
Pame_bac_bin275	terpene	Terpene
Pame_bac_bin275	arylpolyene	Others
Pame_bac_bin275	RRE-containing	RiPPs
Pame_bac_bin275	RRE-containing	RiPPs
Pame_bac_bin275	RRE-containing	RiPPs
Pame_bac_bin276	arylpolyene	Others
Pame_bac_bin276	arylpolyene	Others
Pame_bac_bin277	arylpolyene	Others
Pame_bac_bin277	terpene	Terpene
Pame_bac_bin277	terpene	Terpene
Pame_bac_bin277	hydrogen-cyanide	Others
Pame_bac_bin277	betalactone	Others
Pame_bac_bin278	RRE-containing	RiPPs
Pame_bac_bin279	terpene	Terpene
Pame_bac_bin281	terpene	Terpene
Pame_bac_bin281	RRE-containing	RiPPs
Pame_bac_bin284	terpene	Terpene
Pame_bac_bin284	arylpolyene	Others
Pame_bac_bin285	RRE-containing	RiPPs
Pame_bac_bin285	hydrogen-cyanide	Others
Pame_bac_bin286	terpene	Terpene
Pame_bac_bin286	arylpolyene	Others
Pame_bac_bin287	arylpolyene	Others
Pame_bac_bin289	arylpolyene	Others
Pame_bac_bin289	terpene	Terpene
Pame_bac_bin289	arylpolyene	Others
Pame_bac_bin291	betalactone	Others
Pame_bac_bin292	terpene	Terpene
Pame_bac_bin292	arylpolyene	Others
Pame_bac_bin292	arylpolyene	Others
Pame_bac_bin293	lanthipeptide-class-i	RiPPs
Pame_bac_bin293	LAP	RiPPs
Pame_bac_bin293	furan	Others
Pame_bac_bin293	terpene	Terpene
Pame_bac_bin293	arylpolyene	Others
Pame_bac_bin293	lanthipeptide-class-i	RiPPs
Pame_bac_bin293	resorcinol	Others
Pame_bac_bin293	arylpolyene	Others
Pame_bac_bin294	terpene	Terpene
Pame_bac_bin294	resorcinol.arylpolyene	Others
Pame_bac_bin294	arylpolyene	Others
Pame_bac_bin295	arylpolyene	Others
Pame_bac_bin295	arylpolyene	Others
Pame_bac_bin295	resorcinol	Others
Pame_bac_bin295	phosphonate	Others
Pame_bac_bin295	RiPP-like	RiPPs
Pame_bac_bin296	arylpolyene	Others
Pame_bac_bin296	RiPP-like	RiPPs
Pame_bac_bin296	arylpolyene	Others
Pame_bac_bin297	arylpolyene	Others
Pame_bac_bin299	RRE-containing	RiPPs
Pame_bac_bin299	arylpolyene	Others
Pame_bac_bin301	hydrogen-cyanide	Others
Pame_bac_bin302	arylpolyene	Others
Pame_bac_bin302	RRE-containing	RiPPs
Pame_bac_bin302	hydrogen-cyanide	Others
Pame_bac_bin303	RRE-containing	RiPPs
Pame_bac_bin304	arylpolyene	Others
Pame_bac_bin304	hydrogen-cyanide	Others
Pame_bac_bin304	RRE-containing	RiPPs
Pame_bac_bin305	RRE-containing	RiPPs
Pame_bac_bin306	betalactone	Others
Pame_bac_bin306	arylpolyene	Others
Pame_bac_bin306	phosphonate	Others
Pame_bac_bin307	arylpolyene	Others
Pame_bac_bin307	arylpolyene	Others
Pame_bac_bin307	arylpolyene	Others
Pame_bac_bin308	arylpolyene	Others
Pame_bac_bin308	arylpolyene	Others
Pame_bac_bin311	hydrogen-cyanide	Others
Pame_bac_bin311	NRPS-like	NRPS
Pame_bac_bin312	NRPS-like	NRPS
Pame_bac_bin312	hydrogen-cyanide	Others
Pame_bac_bin312	arylpolyene	Others
Pame_bac_bin312	arylpolyene	Others
Pame_bac_bin313	arylpolyene	Others
Pame_bac_bin313	hydrogen-cyanide	Others
Pame_bac_bin314	NRPS-like	NRPS
Pame_bac_bin314	arylpolyene	Others
Pame_bac_bin316	hydrogen-cyanide	Others
Pame_bac_bin317	arylpolyene	Others
Pame_bac_bin317	NRPS-like	NRPS
Pame_bac_bin318	hydrogen-cyanide	Others
Pame_bac_bin318	arylpolyene	Others
Pame_bac_bin319	arylpolyene	Others
Pame_bac_bin319	NRPS-like	NRPS
Pame_bac_bin319	arylpolyene	Others
Pame_bac_bin320	hydrogen-cyanide	Others
Pame_bac_bin320	NRPS-like	NRPS
Pame_bac_bin320	RRE-containing	RiPPs
Pame_bac_bin320	lanthipeptide-class-i	RiPPs
Pame_bac_bin321	arylpolyene	Others
Pame_bac_bin321	arylpolyene	Others
Pame_bac_bin321	arylpolyene	Others
Pame_bac_bin321	arylpolyene	Others
Pame_bac_bin321	arylpolyene	Others
Pame_bac_bin321	hydrogen-cyanide	Others
Pame_bac_bin322	arylpolyene	Others
Pame_bac_bin322	arylpolyene	Others
Pame_bac_bin322	arylpolyene	Others
Pame_bac_bin323	hydrogen-cyanide	Others
Pame_bac_bin323	arylpolyene	Others
Pame_bac_bin323	arylpolyene	Others
Pame_bac_bin323	arylpolyene	Others
Pame_bac_bin323	RRE-containing	RiPPs
Pame_bac_bin324	RiPP-like	RiPPs
Pame_bac_bin327	arylpolyene	Others
Pame_bac_bin328	phosphonate	Others
Pame_bac_bin328	hglE-KS	PKSother
Pame_bac_bin328	hglE-KS	PKSother
Pame_bac_bin328	RiPP-like	RiPPs
Pame_bac_bin328	RiPP-like	RiPPs
Pame_bac_bin329	RRE-containing	RiPPs
Pame_bac_bin329	RiPP-like	RiPPs
Pame_bac_bin330	RiPP-like	RiPPs
Pame_bac_bin330	RiPP-like	RiPPs
Pame_bac_bin331	betalactone	Others
Pame_bac_bin331	resorcinol	Others
Pame_bac_bin331	RiPP-like	RiPPs
Pame_bac_bin331	RiPP-like	RiPPs
Pame_bac_bin331	arylpolyene	Others
Pame_bac_bin332	RiPP-like	RiPPs
Pame_bac_bin332	hglE-KS	PKSother
Pame_bac_bin333	RRE-containing	RiPPs
Pame_bac_bin333	hglE-KS.T1PKS	PKSother
Pame_bac_bin334	ectoine	Others
Pame_bac_bin334	arylpolyene	Others
Pame_bac_bin335	betalactone	Others
Pame_bac_bin335	arylpolyene	Others
Pame_bac_bin336	ectoine	Others
Pame_bac_bin336	arylpolyene	Others
Pame_bac_bin336	arylpolyene	Others
Pame_bac_bin337	NRPS-like	NRPS
Pame_bac_bin337	RiPP-like	RiPPs
Pame_bac_bin337	RiPP-like	RiPPs
Pame_bac_bin338	T1PKS	PKSI
Pame_bac_bin338	T1PKS	PKSI
Pame_bac_bin338	NRPS-like	NRPS
Pame_bac_bin338	arylpolyene	Others
Pame_bac_bin338	thiopeptide	RiPPs
Pame_bac_bin338	RiPP-like	RiPPs
Pame_bac_bin339	hydrogen-cyanide	Others
Pame_bac_bin339	thiopeptide	RiPPs
Pame_bac_bin339	arylpolyene	Others
Pame_bac_bin339	hydrogen-cyanide	Others
Pame_bac_bin339	NRPS	NRPS
Pame_bac_bin339	T1PKS	PKSI
Pame_bac_bin339	RiPP-like	RiPPs
Pame_bac_bin340	arylpolyene	Others
Pame_bac_bin340	betalactone	Others
Pame_bac_bin340	RiPP-like	RiPPs
Pame_bac_bin341	arylpolyene	Others
Pame_bac_bin341	T1PKS	PKSI
Pame_bac_bin341	RiPP-like	RiPPs
Pame_bac_bin341	arylpolyene	Others
Pame_bac_bin341	thiopeptide	RiPPs
Pame_bac_bin342	NRPS-like.NRPS	NRPS
Pame_bac_bin342	RiPP-like	RiPPs
Pame_bac_bin342	NRPS-like.NRPS.thiopeptide	Others
Pame_bac_bin342	arylpolyene.ranthipeptide	Others
Pame_bac_bin342	RRE-containing	RiPPs
Pame_bac_bin342	hydrogen-cyanide	Others
Pame_bac_bin342	betalactone	Others
Pame_bac_bin343	RiPP-like	RiPPs
Pame_bac_bin344	betalactone	Others
Pame_bac_bin345	RiPP-like	RiPPs
Pame_bac_bin345	NRPS	NRPS
Pame_bac_bin346	thiopeptide	RiPPs
Pame_bac_bin346	hydrogen-cyanide	Others
Pame_bac_bin346	RiPP-like	RiPPs
Pame_bac_bin346	NRPS	NRPS
Pame_bac_bin347	arylpolyene	Others
Pame_bac_bin347	arylpolyene	Others
Pame_bac_bin347	T1PKS	PKSI
Pame_bac_bin347	RiPP-like	RiPPs
Pame_bac_bin349	NRPS-like	NRPS
Pame_bac_bin350	LAP	RiPPs
Pame_bac_bin350	RRE-containing	RiPPs
Pame_bac_bin350	NRPS-like	NRPS
Pame_bac_bin350	T1PKS.NRPS	PKS-NRP_Hybrids
Pame_bac_bin351	T1PKS	PKSI
Pame_bac_bin351	thiopeptide	RiPPs
Pame_bac_bin351	RiPP-like	RiPPs
Pame_bac_bin351	arylpolyene	Others
Pame_bac_bin352	arylpolyene	Others
Pame_bac_bin352	LAP	RiPPs
Pame_bac_bin353	RiPP-like	RiPPs
Pame_bac_bin353	RiPP-like	RiPPs
Pame_bac_bin353	betalactone	Others
Pame_bac_bin354	RiPP-like	RiPPs
Pame_bac_bin354	betalactone	Others
Pame_bac_bin354	RiPP-like	RiPPs
Pame_bac_bin354	betalactone	Others
Pame_bac_bin354	phosphonate	Others
Pame_bac_bin355	RiPP-like	RiPPs
Pame_bac_bin356	phosphonate	Others
Pame_bac_bin356	arylpolyene	Others
Pame_bac_bin357	HR-T2PKS	Others
Pame_bac_bin358	betalactone	Others
Pame_bac_bin359	ranthipeptide	RiPPs
Pame_bac_bin359	RiPP-like	RiPPs
Pame_bac_bin359	hydrogen-cyanide	Others
Pame_bac_bin359	hglE-KS	PKSother
Pame_bac_bin359	NRPS	NRPS
Pame_bac_bin360	hglE-KS	PKSother
Pame_bac_bin360	hglE-KS	PKSother
Pame_bac_bin361	arylpolyene	Others
Pame_bac_bin361	phosphonate	Others
Pame_bac_bin362	arylpolyene	Others
Pame_bac_bin363	NRPS-like	NRPS
Pame_bac_bin363	RiPP-like	RiPPs
Pame_bac_bin364	RiPP-like	RiPPs
Pame_bac_bin364	NRPS-like	NRPS
Pame_bac_bin369	RiPP-like	RiPPs
Pame_bac_bin373	terpene	Terpene
Pame_bac_bin373	terpene	Terpene
Pame_bac_bin373	terpene	Terpene
Pame_bac_bin373	terpene	Terpene
Pame_bac_bin374	RiPP-like	RiPPs
Pame_bac_bin374	T1PKS	PKSI
Pame_bac_bin374	terpene	Terpene
Pame_bac_bin374	terpene	Terpene
Pame_bac_bin374	terpene	Terpene
Pame_bac_bin374	terpene	Terpene
Pame_bac_bin375	terpene	Terpene
Pame_bac_bin375	NRPS-like	NRPS
Pame_bac_bin375	NRPS	NRPS
Pame_bac_bin375	terpene	Terpene
Pame_bac_bin375	terpene	Terpene
Pame_bac_bin375	RiPP-like	RiPPs
Pame_bac_bin376	RiPP-like	RiPPs
Pame_bac_bin377	RiPP-like	RiPPs
Pame_bac_bin377	betalactone.NRPS	Others
Pame_bac_bin378	NRPS-like.NRPS	NRPS
Pame_bac_bin378	NRPS-like.NRPS	NRPS
Pame_bac_bin378	RiPP-like	RiPPs
Pame_bac_bin378	NRPS-like	NRPS
Pame_bac_bin379	RiPP-like	RiPPs
Pame_bac_bin379	ectoine	Others
Pame_bac_bin380	RiPP-like	RiPPs
Pame_bac_bin380	RiPP-like	RiPPs
Pame_bac_bin381	NRPS-like	NRPS
Pame_bac_bin381	RiPP-like	RiPPs
Pame_bac_bin381	arylpolyene	Others
Pame_bac_bin381	NRPS	NRPS
Pame_bac_bin381	RiPP-like	RiPPs
Pame_bac_bin386	hserlactone	Others
Pame_bac_bin388	terpene	Terpene
Pame_bac_bin389	terpene	Terpene
Pame_bac_bin390	RiPP-like	RiPPs
Pame_bac_bin391	NRP-metallophore.NRPS	Others
Pame_bac_bin392	terpene	Terpene
Pame_bac_bin392	betalactone	Others
Pame_bac_bin393	RiPP-like	RiPPs
Pame_bac_bin393	terpene	Terpene
Pame_bac_bin393	terpene	Terpene
Pame_bac_bin393	RiPP-like	RiPPs
Pame_bac_bin394	NRP-metallophore.NRPS	Others
Pame_bac_bin394	thiopeptide	RiPPs
Pame_bac_bin394	arylpolyene	Others
Pame_bac_bin395	RiPP-like	RiPPs
Pame_bac_bin395	betalactone	Others
Pame_bac_bin395	NRP-metallophore	Others
Pame_bac_bin395	redox-cofactor	RiPPs
Pame_bac_bin396	NI-siderophore	Others
Pame_bac_bin396	RiPP-like	RiPPs
Pame_bac_bin396	arylpolyene	Others
Pame_bac_bin396	betalactone	Others
Pame_bac_bin397	betalactone.NRPS-like	Others
Pame_bac_bin397	hserlactone	Others
Pame_bac_bin397	phenazine	Others
Pame_bac_bin397	thiopeptide	RiPPs
Pame_bac_bin397	redox-cofactor	RiPPs
Pame_bac_bin397	hydrogen-cyanide	Others
Pame_bac_bin397	NRPS	NRPS
Pame_bac_bin397	NRP-metallophore.NRPS	Others
Pame_bac_bin397	RiPP-like	RiPPs
Pame_bac_bin397	NRPS	NRPS
Pame_bac_bin397	hserlactone	Others
Pame_bac_bin397	NRPS-like	NRPS
Pame_bac_bin397	RiPP-like	RiPPs
Pame_bac_bin397	NRP-metallophore.phenazine.NRPS	Others
Pame_bac_bin397	opine-like-metallophore	Others
Pame_bac_bin398	RiPP-like	RiPPs
Pame_bac_bin398	NI-siderophore	Others
Pame_bac_bin398	NRPS	NRPS
Pame_bac_bin398	NAGGN	Others
Pame_bac_bin398	NRPS	NRPS
Pame_bac_bin398	terpene	Terpene
Pame_bac_bin398	NRPS	NRPS
Pame_bac_bin398	RiPP-like	RiPPs
Pame_bac_bin398	NRP-metallophore.NRPS	Others
Pame_bac_bin398	betalactone	Others
Pame_bac_bin398	NRPS	NRPS
Pame_bac_bin398	arylpolyene	Others
Pame_bac_bin398	NRPS-like	NRPS
Pame_bac_bin398	RiPP-like	RiPPs
Pame_bac_bin398	redox-cofactor	RiPPs
Pame_bac_bin398	phosphonate	Others
Pame_bac_bin398	betalactone	Others
Pame_bac_bin399	NRPS-like	NRPS
Pame_bac_bin399	hglE-KS.T1PKS	PKSother
Pame_bac_bin401	arylpolyene	Others
Pame_bac_bin404	phosphonate	Others
Pame_bac_bin405	RiPP-like	RiPPs
Pame_bac_bin407	NRPS-like	NRPS
Pame_bac_bin407	NRPS-like	NRPS
Pame_bac_bin408	RiPP-like	RiPPs
Pame_bac_bin409	phosphonate	Others
Pame_bac_bin410	T3PKS	PKSother
Pame_bac_bin410	betalactone.NRPS-like	Others
Pame_bac_bin411	phosphonate	Others
Pame_bac_bin411	NRPS-like	NRPS
Pame_bac_bin411	T3PKS	PKSother
Pame_bac_bin412	arylpolyene	Others
Pame_bac_bin414	ranthipeptide	RiPPs
Pame_bac_bin415	terpene	Terpene
Pame_bac_bin415	NRPS-like	NRPS
Pame_bac_bin415	terpene	Terpene
Pame_bac_bin415	terpene	Terpene
Pame_bac_bin416	terpene	Terpene
Pame_bac_bin416	terpene	Terpene
Pful_bac_bin001	T3PKS	PKSother
Pful_bac_bin001	terpene	Terpene
Pful_bac_bin001	linaridin	RiPPs
Pful_bac_bin001	T1PKS	PKSI
Pful_bac_bin001	terpene	Terpene
Pful_bac_bin003	RiPP-like	RiPPs
Pful_bac_bin003	NRPS-like	NRPS
Pful_bac_bin009	RiPP-like	RiPPs
Pful_bac_bin009	NRPS	NRPS
Pful_bac_bin010	RiPP-like	RiPPs
Pful_bac_bin010	ranthipeptide	RiPPs
Pful_bac_bin011	NRPS-like	NRPS
Pful_bac_bin012	RRE-containing	RiPPs
Pful_bac_bin012	RiPP-like	RiPPs
Pful_bac_bin012	ranthipeptide	RiPPs
Pful_bac_bin012	NRPS-like	NRPS
Pful_bac_bin012	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin013	ranthipeptide	RiPPs
Pful_bac_bin013	RiPP-like	RiPPs
Pful_bac_bin013	NRPS	NRPS
Pful_bac_bin013	NRPS-like	NRPS
Pful_bac_bin014	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin014	ranthipeptide	RiPPs
Pful_bac_bin014	NRPS-like	NRPS
Pful_bac_bin014	RiPP-like	RiPPs
Pful_bac_bin015	RiPP-like	RiPPs
Pful_bac_bin015	terpene	Terpene
Pful_bac_bin015	NRPS-like	NRPS
Pful_bac_bin015	ranthipeptide	RiPPs
Pful_bac_bin016	phosphonate	Others
Pful_bac_bin016	RiPP-like	RiPPs
Pful_bac_bin016	ranthipeptide	RiPPs
Pful_bac_bin017	RiPP-like	RiPPs
Pful_bac_bin017	betalactone.NRPS-like	Others
Pful_bac_bin018	RiPP-like	RiPPs
Pful_bac_bin019	RiPP-like	RiPPs
Pful_bac_bin019	ranthipeptide	RiPPs
Pful_bac_bin019	NRPS-like	NRPS
Pful_bac_bin020	ranthipeptide	RiPPs
Pful_bac_bin020	cyanobactin	RiPPs
Pful_bac_bin020	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin021	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin022	phosphonate	Others
Pful_bac_bin023	RRE-containing	RiPPs
Pful_bac_bin023	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin024	ranthipeptide	RiPPs
Pful_bac_bin025	RRE-containing	RiPPs
Pful_bac_bin025	ranthipeptide	RiPPs
Pful_bac_bin025	lassopeptide	RiPPs
Pful_bac_bin026	NRPS-like	NRPS
Pful_bac_bin026	ranthipeptide	RiPPs
Pful_bac_bin027	ranthipeptide	RiPPs
Pful_bac_bin029	betalactone	Others
Pful_bac_bin029	NRPS-like	NRPS
Pful_bac_bin029	NRPS	NRPS
Pful_bac_bin030	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin031	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin031	RRE-containing	RiPPs
Pful_bac_bin033	RiPP-like	RiPPs
Pful_bac_bin033	ranthipeptide	RiPPs
Pful_bac_bin034	ranthipeptide	RiPPs
Pful_bac_bin034	RiPP-like	RiPPs
Pful_bac_bin034	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin035	ranthipeptide	RiPPs
Pful_bac_bin036	ranthipeptide	RiPPs
Pful_bac_bin037	ranthipeptide	RiPPs
Pful_bac_bin038	betalactone	Others
Pful_bac_bin038	lassopeptide	RiPPs
Pful_bac_bin038	ranthipeptide	RiPPs
Pful_bac_bin040	betalactone	Others
Pful_bac_bin040	lassopeptide	RiPPs
Pful_bac_bin042	lanthipeptide-class-ii	RiPPs
Pful_bac_bin042	ranthipeptide	RiPPs
Pful_bac_bin042	HR-T2PKS.hglE-KS.PUFA	Others
Pful_bac_bin042	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin042	RiPP-like	RiPPs
Pful_bac_bin042	terpene	Terpene
Pful_bac_bin043	betalactone	Others
Pful_bac_bin043	lassopeptide	RiPPs
Pful_bac_bin043	betalactone	Others
Pful_bac_bin043	ranthipeptide	RiPPs
Pful_bac_bin044	RiPP-like	RiPPs
Pful_bac_bin044	ranthipeptide	RiPPs
Pful_bac_bin044	NRPS	NRPS
Pful_bac_bin046	ranthipeptide	RiPPs
Pful_bac_bin046	ranthipeptide	RiPPs
Pful_bac_bin046	NRPS	NRPS
Pful_bac_bin047	NRPS	NRPS
Pful_bac_bin048	RRE-containing	RiPPs
Pful_bac_bin048	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin048	RRE-containing	RiPPs
Pful_bac_bin049	RiPP-like	RiPPs
Pful_bac_bin049	ranthipeptide	RiPPs
Pful_bac_bin049	phosphonate	Others
Pful_bac_bin051	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin052	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin052	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin052	ranthipeptide	RiPPs
Pful_bac_bin052	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin053	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin053	ranthipeptide	RiPPs
Pful_bac_bin054	RRE-containing	RiPPs
Pful_bac_bin054	terpene	Terpene
Pful_bac_bin054	ranthipeptide	RiPPs
Pful_bac_bin054	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin054	RRE-containing	RiPPs
Pful_bac_bin055	RRE-containing	RiPPs
Pful_bac_bin055	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin055	RRE-containing	RiPPs
Pful_bac_bin055	RRE-containing	RiPPs
Pful_bac_bin056	RiPP-like	RiPPs
Pful_bac_bin056	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin056	terpene	Terpene
Pful_bac_bin056	cyclic-lactone-autoinducer.NRPS	Others
Pful_bac_bin056	RRE-containing	RiPPs
Pful_bac_bin056	ranthipeptide	RiPPs
Pful_bac_bin057	ranthipeptide	RiPPs
Pful_bac_bin058	lanthipeptide-class-ii	RiPPs
Pful_bac_bin059	ranthipeptide	RiPPs
Pful_bac_bin059	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin060	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin060	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin060	ranthipeptide	RiPPs
Pful_bac_bin061	NRPS	NRPS
Pful_bac_bin061	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin061	RiPP-like	RiPPs
Pful_bac_bin061	RRE-containing.RiPP-like	RiPPs
Pful_bac_bin061	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin061	RRE-containing	RiPPs
Pful_bac_bin062	RRE-containing	RiPPs
Pful_bac_bin062	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin062	ranthipeptide	RiPPs
Pful_bac_bin062	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	NRPS-like.NRPS	NRPS
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	ranthipeptide	RiPPs
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	NRPS-like	NRPS
Pful_bac_bin063	RiPP-like	RiPPs
Pful_bac_bin063	prodigiosin	PKSother
Pful_bac_bin063	NRPS-like	NRPS
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin063	NRPS-like	NRPS
Pful_bac_bin063	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin064	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin064	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin064	ranthipeptide	RiPPs
Pful_bac_bin065	HR-T2PKS	Others
Pful_bac_bin065	RiPP-like	RiPPs
Pful_bac_bin065	sactipeptide	RiPPs
Pful_bac_bin065	cyclic-lactone-autoinducer.arylpolyene	Others
Pful_bac_bin065	ranthipeptide	RiPPs
Pful_bac_bin065	arylpolyene	Others
Pful_bac_bin067	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin067	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin068	RRE-containing	RiPPs
Pful_bac_bin068	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin068	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin068	ranthipeptide	RiPPs
Pful_bac_bin068	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin068	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin069	phosphonate	Others
Pful_bac_bin069	ranthipeptide	RiPPs
Pful_bac_bin069	phosphonate	Others
Pful_bac_bin069	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin070	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin070	ranthipeptide	RiPPs
Pful_bac_bin070	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin070	NRPS	NRPS
Pful_bac_bin071	RRE-containing	RiPPs
Pful_bac_bin071	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin072	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin072	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin072	ranthipeptide	RiPPs
Pful_bac_bin073	ranthipeptide	RiPPs
Pful_bac_bin073	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin073	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin074	RiPP-like	RiPPs
Pful_bac_bin074	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin074	NRPS	NRPS
Pful_bac_bin074	NRP-metallophore.NRPS	Others
Pful_bac_bin074	ranthipeptide	RiPPs
Pful_bac_bin074	lassopeptide	RiPPs
Pful_bac_bin074	NRPS	NRPS
Pful_bac_bin074	LAP	RiPPs
Pful_bac_bin075	ranthipeptide	RiPPs
Pful_bac_bin076	ranthipeptide	RiPPs
Pful_bac_bin076	betalactone	Others
Pful_bac_bin076	RRE-containing	RiPPs
Pful_bac_bin077	RRE-containing	RiPPs
Pful_bac_bin077	ranthipeptide	RiPPs
Pful_bac_bin078	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin079	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin079	lassopeptide	RiPPs
Pful_bac_bin079	ranthipeptide	RiPPs
Pful_bac_bin080	RRE-containing	RiPPs
Pful_bac_bin081	NRPS	NRPS
Pful_bac_bin082	betalactone	Others
Pful_bac_bin082	ranthipeptide	RiPPs
Pful_bac_bin083	RiPP-like	RiPPs
Pful_bac_bin083	NRPS	NRPS
Pful_bac_bin083	ranthipeptide	RiPPs
Pful_bac_bin084	NRPS	NRPS
Pful_bac_bin084	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin084	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin085	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin085	ranthipeptide	RiPPs
Pful_bac_bin085	NRPS-like.NRPS	NRPS
Pful_bac_bin086	ranthipeptide	RiPPs
Pful_bac_bin086	cyclic-lactone-autoinducer	RiPPs
Pful_bac_bin087	ranthipeptide	RiPPs
Pful_bac_bin088	ranthipeptide	RiPPs
Pful_bac_bin089	betalactone	Others
Pful_bac_bin089	ranthipeptide	RiPPs
Pful_bac_bin090	NRPS	NRPS
Pful_bac_bin090	RRE-containing	RiPPs
Pful_bac_bin092	ranthipeptide	RiPPs
Pful_bac_bin094	HR-T2PKS	Others
Pful_bac_bin095	ranthipeptide	RiPPs
